Vehicle ID,Fuel ID,Fuel Configuration ID,Manufacturer ID,Category ID,Model,Model Year,Alternative Fuel Economy City,Alternative Fuel Economy Highway,Conventional Fuel Economy City,Conventional Fuel Economy Highway,Conventional Fuel Economy Combined,Transmission Type,Engine Type,Engine Size,Engine Description,Electric-Only Range,PHEV Type,Drivetrain
12229,45,9.0,219,9,Transit Van/Wagon,2019,,,,,,Automatic,SI,"3.5L V6, 3.7L V6; ","3.5L V6, 3.7L V6;
XL XLH hybrid drive system",,,
12202,35,1.0,213,25,Canyon 2WD,2019,,,20.0,30.0,23.0,Automatic,CI,2.8L,2.8L I4,,,
12096,35,1.0,213,25,Canyon 4WD,2019,,,19.0,28.0,22.0,Automatic,CI,2.8L,2.8L I4,,,
12198,55,1.0,213,9,Savana 2500,2019,,,,,,Automatic,SI,6.0L,6.0L V8,,,
12188,11,1.0,213,9,Savana 2500,2019,,,,,,Automatic,SI,6.0L,6.0L V8,,,
12186,3,1.0,213,9,Savana 2500,2019,,,,,,Automatic,SI,6.0L,6.0L V8,,,
12121,11,5.0,213,25,Sierra 2500 HD 2WD/4WD,2019,,,,,,Automatic,SI,6.0L,6.0L V8,,,
12199,55,5.0,213,25,Sierra 2500 HD 2WD/4WD,2019,,,,,,Automatic,SI,6.0L,6.0L V8,,,
12185,3,5.0,213,25,Sierra 2500 HD 2WD/4WD,2019,,,,,,Automatic,SI,6.0L,6.0L V8,,,
12119,11,5.0,213,25,Sierra K10 2WD,2019,11.0,15.0,15.0,20.0,17.0,Automatic,SI,5.3L,5.3L V8,,,
12120,11,5.0,213,25,Sierra K10 4WD,2019,11.0,14.0,15.0,19.0,16.0,Automatic,SI,5.3L,5.3L V8,,,
12038,35,1.0,213,29,Terrain AWD,2019,,,28.0,38.0,32.0,Automatic,CI,1.6L,1.6L I4,,,
12060,35,1.0,213,29,Terrain FWD,2019,,,28.0,39.0,32.0,Automatic,CI,1.6L,1.6L I4,,,
12044,11,5.0,213,29,Yukon C1500 2WD,2019,11.0,17.0,15.0,22.0,18.0,Automatic,SI,5.3L,5.3L V8,,,
12046,11,5.0,213,29,Yukon K1500 4WD,2019,11.0,16.0,15.0,21.0,17.0,Automatic,SI,5.3L,5.3L V8,,,
12047,11,5.0,213,29,Yukon K1500 XL 4WD,2019,11.0,16.0,14.0,21.0,16.0,Automatic,SI,5.3L,5.3L V8,,,
12045,11,5.0,213,29,Yukon XL C1500 2WD,2019,11.0,17.0,15.0,22.0,18.0,Automatic,SI,5.3L,5.3L V8,,,
12136,45,9.0,209,27,Accord Hybrid,2019,,,48.0,48.0,48.0,Automatic,SI,2.0L,2.0L I4,,,
12170,41,1.0,209,27,Clarity,2019,126.0,103.0,,,,Automatic,e-motor,120 kW electric motor,"120 kW electric motor; 
82 Ah battery",89.0,,
12252,9,1.0,209,27,Clarity,2019,68.0,67.0,,,,Automatic,SI,130 kW electric motor,"130 kW electric motor;
346 V Lithium Ion battery",,,
12194,57,9.0,209,27,Clarity PHEV,2019,,,44.0,40.0,42.0,Automatic,SI,1.5L,"1.5L I4;
135 kW electric motor",48.0,Blended,
12067,45,9.0,209,27,Insight,2019,,,55.0,49.0,52.0,Automatic,SI,1.5L,1.5L I4,,,
12068,45,9.0,209,27,Insight Touring,2019,,,51.0,45.0,48.0,Automatic,SI,1.5L,1.5L I4,,,
12137,45,9.0,351,27,Ioniq,2019,,,55.0,54.0,55.0,Automatic,SI,1.6L,1.6L I4,,,
12138,45,9.0,351,27,Ioniq Blue,2019,,,57.0,59.0,58.0,Automatic,SI,1.6L,1.6L I4,,,
12061,41,1.0,351,27,Ioniq Electric,2019,150.0,122.0,,,,Automatic,e-motor,88 kW electric motor,"88 kW electric motor;
78 Ah battery",124.0,,
12089,57,9.0,351,27,Ioniq Plug-in Hybrid,2019,,,53.0,52.0,52.0,Automatic,SI,1.6L,"1.6L I4;
32 kW electric motor",29.0,Blended,
12210,41,1.0,351,29,Kona Electric,2019,132.0,108.0,,,,Automatic,e-motor,150 kW electric motor,"150 kW electric motor;
180 Ah battery",258.0,,
12106,9,1.0,351,29,Nexo,2019,59.0,54.0,,,,Automatic,SI,95 kw electric motor,"95 kw electric motor;
240 V Lithium Ion battery",,,
12107,9,1.0,351,29,Nexo Blue,2019,65.0,58.0,,,,Automatic,SI,95 kw electric motor,"95 kw electric motor;
240 V Lithium Ion battery",,,
12139,45,9.0,351,27,Sonata Hybrid,2019,,,39.0,44.0,41.0,Automatic,SI,2.0L,2.0L I4,,,
12140,45,9.0,351,27,Sonata Hybrid SE,2019,,,40.0,46.0,42.0,Automatic,SI,2.0L,2.0L I4,,,
12203,35,1.0,385,29,F-Pace,2019,,,26.0,33.0,29.0,Automatic,CI,2.0L,2.0L I4,,,
12103,41,1.0,385,29,I-PACE,2019,80.0,72.0,,,,Automatic,e-motor,147 kW electric motor,"147 kW electric motor;
223 Ah battery",239.0,,
12204,35,1.0,385,27,XE,2019,,,32.0,42.0,36.0,Automatic,CI,2.0L,2.0L I4,,,
12205,35,1.0,385,27,XE AWD,2019,,,30.0,40.0,34.0,Automatic,CI,2.0L,2.0L I4,,,
12206,35,1.0,385,27,XF,2019,,,31.0,42.0,35.0,Automatic,CI,2.0L,2.0L I4,,,
12207,35,1.0,385,27,XF AWD,2019,,,30.0,40.0,34.0,Automatic,CI,2.0L,2.0L I4,,,
12141,45,9.0,275,29,Wrangler 4x4,2019,,,23.0,25.0,24.0,Automatic,SI,2.4L,2.4L I4,,,
12142,45,9.0,275,29,Wrangler Unlimited 4x4,2019,,,22.0,24.0,22.0,Automatic,SI,2.4L,2.4L I4,,,
12400,57,9.0,424,27,Revero,2019,60.0,,19.0,21.0,20.0,Automatic,SI,2.0L,"2.0L I4;
150 kW electric motors (x2)",37.0,Non-Blended,
12080,45,9.0,361,27,Niro,2019,,,51.0,46.0,49.0,Automatic,SI,1.6L,1.6L I4,,,
12104,41,1.0,361,27,Niro Electric,2019,123.0,102.0,,,,Automatic,e-motor,150 kW electric motor,"150 kW electric motor;
180 Ah battery",239.0,,
12081,45,9.0,361,27,Niro FE,2019,,,52.0,49.0,50.0,Automatic,SI,1.6L,1.6L I4,,,
12166,57,9.0,361,27,Niro Plug-in Hybrid,2019,,,48.0,44.0,46.0,Automatic,SI,1.6L,"1.6L I4;
32 kW electric motor",26.0,Blended,
12082,45,9.0,361,27,Niro Touring,2019,,,46.0,40.0,43.0,Automatic,SI,1.6L,1.6L I4,,,
12083,45,9.0,361,27,Optima Hybrid,2019,,,39.0,45.0,41.0,Automatic,SI,2.0L,2.0L I4,,,
12090,57,9.0,361,27,Optima Plug-In Hybrid,2019,,,38.0,43.0,40.0,Automatic,SI,2.0L,"2.0L I4;
50 kW electric motor",29.0,Blended,
12221,41,1.0,361,27,Soul,2019,124.0,93.0,,,,Automatic,e-motor,81 kW electric motor,"81 kW electric motor;
80 Ah battery",111.0,,
12099,35,1.0,387,29,Range Rover Discovery,2019,,,21.0,26.0,23.0,Automatic,CI,3.0L,3.0L V6,,,
12098,35,1.0,387,29,Range Rover Sport,2019,,,22.0,28.0,24.0,Automatic,CI,3.0L,3.0L V6,,,
12403,45,1.0,387,29,Range Rover Sport MHEV,2019,,,19.0,25.0,21.0,Automatic,CI,3.0L,3.0L V6,,,
12097,35,1.0,387,29,Range Rover SVA,2019,,,22.0,28.0,24.0,Automatic,CI,3.0L,3.0L V6,,,
12208,35,1.0,387,29,Range Rover Velar,2019,,,26.0,30.0,28.0,Automatic,CI,2.0L,2.0L I4,,,
12146,45,9.0,243,27,ES 300h,2019,,,43.0,45.0,44.0,Automatic,SI,2.5L,2.5L I4,,,
12143,45,9.0,243,27,LC 500h,2019,,,27.0,35.0,30.0,Automatic,SI,3.5L,3.5L V6,,,
12144,45,9.0,243,27,LS 500h,2019,,,25.0,33.0,28.0,Automatic,SI,3.5L,3.5L V6,,,
12145,45,9.0,243,27,LS 500h AWD,2019,,,23.0,31.0,26.0,Automatic,SI,3.5L,3.5L V6,,,
12056,45,9.0,243,29,NX 300h AWD,2019,,,33.0,30.0,31.0,Automatic,SI,2.5L,2.5L I4,,,
12084,45,9.0,243,29,RX 450h AWD,2019,,,31.0,28.0,30.0,Automatic,SI,3.5L,3.5L V6,,,
12147,45,9.0,243,29,RX 450h L AWD,2019,,,29.0,28.0,29.0,Automatic,SI,3.5L,3.5L V6,,,
12189,45,1.0,243,27,UX 250h,2019,,,43.0,42.0,42.0,Automatic,SI,2.0L,2.0L I4,,,
12190,45,1.0,243,27,UX 250h AWD,2019,,,41.0,38.0,39.0,Automatic,SI,2.0L,2.0L I4,,,
12148,45,9.0,227,27,MKZ Hybrid FWD,2019,,,42.0,39.0,41.0,Automatic,SI,2.0L,2.0L I4,,,
12149,45,9.0,239,27,AMG CLS53 4MATIC+,2019,,,21.0,27.0,23.0,Automatic,SI,3.0L,3.0L V6,,,
12150,45,9.0,239,27,AMG E53 4MATIC+,2019,,,21.0,28.0,24.0,Automatic,SI,3.0L,3.0L V6,,,
12152,45,9.0,239,27,AMG E53 4MATIC+ (Convertible),2019,,,20.0,26.0,23.0,Automatic,SI,3.0L,3.0L V6,,,
12151,45,9.0,239,27,AMG E53 4MATIC+ (Coupe),2019,,,21.0,28.0,23.0,Automatic,SI,3.0L,3.0L V6,,,
12230,45,9.0,239,27,AMG GT 53 4MATIC+,2019,,,19.0,24.0,21.0,Automatic,SI,3.0L,3.0L V6,,,
12122,11,1.0,239,27,CLA 250 4Matic,2019,17.0,24.0,24.0,32.0,27.0,Automatic,SI,2.0L,2.0L I4,,,
12153,45,9.0,239,27,CLS 450,2019,,,24.0,31.0,26.0,Automatic,SI,3.0L,3.0L V6,,,
12154,45,9.0,239,27,CLS 450 4MATIC,2019,,,23.0,30.0,26.0,Automatic,SI,3.0L,3.0L V6,,,
12123,11,5.0,239,29,GLA 250 4matic,2019,17.0,23.0,23.0,31.0,26.0,Automatic,SI,2.0,2.0L I4,,,
12167,57,1.0,239,29,GLC 350e 4MATIC,2019,,,24.0,27.0,25.0,Automatic,SI,2.0L ,"2.0L I4;
85 kW electric motor",10.0,Blended,
12401,57,9.0,239,29,S 560e,2019,64.0,,21.0,26.0,23.0,Automatic,SI,3.0L,"3.0L I4;
90 kW electric motor",19.0,Blended,
12054,57,9.0,425,27,Cooper SE Countryman ALL4,2019,,,28.0,27.0,27.0,Automatic,SI,1.5L,"1.5L I3;
65 kW electric motor",12.0,Blended,
12168,57,9.0,263,29,Outlander PHEV,2019,,,25.0,26.0,25.0,Automatic,SI,2.0L,"2.0L I4;
60 kW electric motor",22.0,Blended,
12124,11,5.0,217,25,Frontier 2WD FFV,2019,11.0,16.0,16.0,22.0,18.0,Automatic,SI,4.0L,4.0L V6,,,
12125,11,5.0,217,25,Frontier 4WD FFV,2019,11.0,14.0,15.0,21.0,17.0,Automatic,SI,4.0L,4.0L V6,,,
12075,41,9.0,217,27,Leaf (40 kWh battery pack),2019,124.0,99.0,,,,Automatic,e-motor,110 kW electric motor,"110 kW electric motor;
115 Ah battery",150.0,,
12222,41,1.0,217,27,Leaf (62 kWh battery pack),2019,118.0,97.0,,,,Automatic,e-motor,160 kW electric motor,"160 kW electric motor;
176 Ah battery",226.0,,
12223,41,1.0,217,27,Leaf SV/SL (62 kWh battery pack),2019,114.0,94.0,,,,Automatic,e-motor,160 kW electric motor,"160 kW electric motor;
176 Ah battery",215.0,,
12085,45,9.0,217,29,Rogue AWD Hybrid,2019,,,31.0,34.0,33.0,Automatic,SI,2.0L,2.0L I4,,,
12086,45,9.0,217,29,Rogue FWD Hybrid,2019,,,33.0,35.0,34.0,Automatic,SI,2.0L,2.0L I4,,,
12402,57,9.0,391,29,Cayenne e-Hybrid,2019,46.0,,20.0,22.0,21.0,Automatic,SI,3.0L ,"3.0L V6;
99 kW electric motor",13.0,Blended,
12236,57,9.0,391,27,Panamera 4 e-Hybrid,2019,,,21.0,24.0,23.0,Automatic,SI,2.9L,"2.9L V6;
70 kW electric motor",14.0,Non-Blended,
12238,57,9.0,391,27,Panamera 4 e-Hybrid Executive,2019,,,21.0,24.0,23.0,Automatic,SI,2.9L,"2.9L V6;
70 kW electric motor",14.0,Non-Blended,
12237,57,9.0,391,27,Panamera 4 e-Hybrid ST,2019,,,21.0,24.0,23.0,Automatic,SI,2.9L,"2.9L V6;
70 kW electric motor",14.0,Non-Blended,
12240,57,9.0,391,27,Panamera Turbo S e-Hybrid,2019,,,19.0,22.0,20.0,Automatic,SI,4.0L,"4.0L V8;
70 kW electric motor",14.0,Non-Blended,
12239,57,9.0,391,27,Panamera Turbo S e-Hybrid Executive,2019,,,19.0,22.0,20.0,Automatic,SI,4.0L,"4.0L V8;
70 kW electric motor",14.0,Non-Blended,
12241,57,9.0,391,27,Panamera Turbo S e-Hybrid ST,2019,,,19.0,22.0,20.0,Automatic,SI,4.0L,"4.0L V8;
70 kW electric motor",14.0,Non-Blended,
12069,45,9.0,349,25,1500 2WD,2019,,,17.0,23.0,19.0,Automatic,SI,5.7L,5.7L V8,,,
12155,45,9.0,349,25,1500 2WD,2019,,,20.0,25.0,22.0,Automatic,SI,3.6L,3.6L V6,,,
12156,45,9.0,349,25,1500 4WD,2019,,,19.0,24.0,21.0,Automatic,SI,3.6L,3.6L V6,,,
12070,45,9.0,349,25,1500 4WD,2019,,,17.0,22.0,19.0,Automatic,SI,5.7L,5.7L V8,,,
12064,11,5.0,349,25,1500 Classic 2WD,2019,12.0,17.0,17.0,25.0,20.0,Automatic,SI,3.6L,3.6L V6,,,
12065,11,5.0,349,25,1500 Classic 4WD,2019,11.0,16.0,16.0,23.0,19.0,Automatic,SI,3.6L,3.6L V6,,,
12232,45,9.0,349,25,1500 HFE 2WD,2019,,,20.0,26.0,23.0,Automatic,SI,3.6L,3.6L V6,,,
12172,41,1.0,381,27,EQ fortwo convertible,2019,112.0,91.0,,,,Automatic,e-motor,60 kW electric motor,"60 kW electric motor;
51 Ah battery",57.0,,
12171,41,1.0,381,27,EQ fortwo coupe,2019,124.0,94.0,,,,Automatic,e-motor,60 kW electric motor,"60 kW electric motor;
51 Ah battery",58.0,,
12212,57,1.0,383,29,Crosstrek Hybrid AWD,2019,,,36.0,35.0,35.0,Automatic,,2.0L,"2.0L I4;
88 kW electric motor",17.0,Blended,
12181,41,1.0,237,27,Model 3 Long Range,2019,136.0,123.0,,,,Automatic,e-motor,211 kW electric motor,"211 kW electric motor;
230 Ah battery",310.0,,
12182,41,1.0,237,27,Model 3 Long Range AWD,2019,120.0,112.0,,,,Automatic,e-motor,147 kW and 188 kW electric motor,"147 kW and 188 kW electric motors;
230 Ah battery",310.0,,
12179,41,1.0,237,27,Model 3 Long Range AWD Performance,2019,120.0,112.0,,,,Automatic,e-motor,147 kW and 211 kW electric motor,"147 kW and 211 kW electric motors;
230 Ah battery",310.0,,
12180,41,1.0,237,27,Model 3 Mid Range,2019,128.0,117.0,,,,Automatic,e-motor,202 kW electric motor,"202 kW electric motor;
230 Ah battery",264.0,,
12250,41,1.0,237,27,Model 3 Standard Range,2019,138.0,124.0,,,,Automatic,e-motor,211 kW electric motor,"211 kW electric motor;
230 Ah battery",220.0,,
12251,41,1.0,237,27,Model 3 Standard Range Plus,2019,140.0,124.0,,,,Automatic,e-motor,211 kW electric motor,"211 kW electric motor;
230 Ah battery",240.0,,
12177,41,1.0,237,27,Model S 100D,2019,101.0,102.0,,,,Automatic,e-motor,193 kW electric motor (X2),"193 kW electric motor (X2);
245 Ah battery",335.0,,
12178,41,1.0,237,27,Model S 75D,2019,102.0,105.0,,,,Automatic,e-motor,193 kW electric motor (X2),"193 kW electric motor (X2);
245 Ah battery",259.0,,
12249,41,1.0,237,27,Model S Long Range,2019,115.0,107.0,,,,Automatic,e-motor,193 kW and 205 kW electric motor,"193 kW and 205 kW electric motor;
245 Ah battery",370.0,,
12176,41,1.0,237,27,Model S P100D,2019,92.0,105.0,,,,Automatic,e-motor,193 kW and 375 kW electric motor,"193 kW and 375 kW electric motor;
245 Ah battery",315.0,,
12248,41,1.0,237,27,"Model S Performance (19"" Wheels)",2019,104.0,104.0,,,,Automatic,e-motor,193 kW and 205 kW electric motor,"193 kW and 205 kW electric motor;
245 Ah battery",345.0,,
12258,41,1.0,237,27,Model S Standard Range,2019,113.0,105.0,,,,Automatic,e-motor,193 kW and 205 kW electric motor,"193 kW and 205 kW electric motor;
245 Ah battery",285.0,,
12174,41,1.0,237,29,Model X 100D,2019,86.0,89.0,,,,Automatic,e-motor,193 kW and 193 kW electric motor,"193 kW kW electric motor (X2);
250 Ah battery",295.0,,
12173,41,1.0,237,29,Model X 75D,2019,91.0,95.0,,,,Automatic,e-motor,193 kW electric motor (X2),"193 kW electric motor (X2);
250 Ah battery",238.0,,
12256,41,1.0,237,29,Model X Long Range,2019,99.0,93.0,,,,Automatic,e-motor,"193, 205, 375 kW electric motor","193, 205, and 375 kW electric motors;
250 Ah battery",325.0,,
12175,41,1.0,237,29,Model X P100D,2019,83.0,89.0,,,,Automatic,e-motor,193 kW and 375 kW electric motor,"193 kW and 375 kW electric motor;
250 Ah battery",289.0,,
12257,41,1.0,237,29,"Model X Performance (22"" Wheels)",2019,80.0,77.0,,,,Automatic,e-motor,"193, 205, 375 kW electric motor","193, 205, and 375 kW electric motors;
250 Ah battery",270.0,,
12050,45,9.0,221,27,Avalon Hybrid,2019,,,43.0,43.0,43.0,Automatic,SI,2.5L,2.5L I4,,,
12051,45,9.0,221,27,Avalon Hybrid XLE,2019,,,43.0,44.0,44.0,Automatic,SI,2.5L,2.5L I4,,,
12157,45,9.0,221,27,Camry Hybrid LE,2019,,,51.0,53.0,52.0,Automatic,SI,2.5L,2.5L I4,,,
12158,45,9.0,221,27,Camry Hybrid XLE/SE,2019,,,44.0,47.0,46.0,Automatic,SI,2.5L,2.5L I4,,,
12159,45,9.0,221,27,Highlander Hybrid AWD,2019,,,29.0,27.0,28.0,Automatic,SI,3.5L,3.5L V6,,,
12160,45,9.0,221,27,Highlander Hybrid AWD LE Plus,2019,,,30.0,28.0,29.0,Automatic,SI,3.5L,3.5L V6,,,
12108,9,1.0,221,27,Mirai,2019,67.0,67.0,,,,Automatic,SI,113 kW electric motor,"113 kW electric motor;
245 V Nickel-Metal Hydride battery",,,
12191,45,9.0,221,27,Prius,2019,,,54.0,50.0,52.0,Automatic,SI,1.8L,1.8L I4,,,
12192,45,9.0,221,27,Prius AWD,2019,,,52.0,48.0,50.0,Automatic,SI,1.8L,1.8L I4,,,
12161,45,9.0,221,27,Prius c,2019,,,48.0,43.0,46.0,Automatic,SI,1.5L,1.5L I4,,,
12193,45,9.0,221,27,Prius Eco,2019,,,58.0,53.0,56.0,Automatic,SI,1.8L,1.8L I4,,,
12195,57,1.0,221,27,Prius Prime,2019,,,55.0,53.0,54.0,Automatic,,1.8L,"1.8L I4;
23 & 53 kW electric motor",25.0,Blended,
12233,45,9.0,221,29,RAV4 Hybrid AWD,2019,,,41.0,38.0,40.0,Automatic,SI,2.5L,2.5L I4,,,
12126,11,5.0,221,25,Tundra 4WD FFV,2019,9.0,12.0,13.0,17.0,15.0,Automatic,SI,5.7L,5.7L V8,,,
12105,41,1.0,347,27,e-Golf,2019,126.0,111.0,,,,Automatic,e-motor,100 kW electric motor,"100 kW electric motor;
111 Ah battery",125.0,,
12242,57,9.0,395,27,S60 AWD,2019,,,29.0,34.0,31.0,Automatic,SI,2.0L,"2.0L I4;
34 & 65 kW electric motors",22.0,Blended,
12071,57,9.0,395,27,S90 AWD,2019,,,26.0,33.0,29.0,Automatic,SI,2.0L,"2.0L I4;
34 & 65 kW electric motors",21.0,Blended,
12072,57,9.0,395,29,XC60 AWD,2019,,,25.0,28.0,26.0,Automatic,SI,2.0L,"2.0L I4;
34 & 65 kW electric motors",17.0,Blended,
12073,57,9.0,395,29,XC90 AWD,2019,,,24.0,27.0,25.0,Automatic,SI,2.0L,"2.0L I4;
34 & 65 kW electric motors",17.0,Blended,
11978,45,1.0,365,29,MDX AWD,2018,,,26.0,27.0,,Automatic,SI,3.0L,3.0L V6,,,
11967,45,9.0,365,27,NSX Hybrid,2018,,,21.0,22.0,,Automatic,SI,3.5L,3.5L V6,,,
11903,45,9.0,365,27,RLX Hybrid,2018,,,28.0,29.0,,Automatic,SI,3.5L,3.5L V6,,,
11936,57,9.0,377,27,A3 e-tron,2018,83.0,,34.0,39.0,,Automatic,SI,1.4L,"1.4L I4;
80 kW electric motor",,,
11937,57,9.0,211,27,330e,2018,71.0,,28.0,34.0,,Automatic,SI,2.0L,"2.0L I4;
83 kW electric motor",,,
11938,57,9.0,211,27,530e,2018,72.0,,28.0,34.0,,Automatic,SI,2.0L,"2.0L I4;
83 kW electric motor",,,
11939,57,9.0,211,27,530e xDrive,2018,67.0,,27.0,31.0,,Automatic,SI,2.0L,"2.0L I4;
83 kW electric motor",,,
11940,57,9.0,211,27,740e xDrive,2018,64.0,,25.0,29.0,,Automatic,SI,2.0L,"2.0L I4;
83 kW electric motor",,,
11975,41,1.0,211,27,I3 (94 Ah) ,2018,129.0,106.0,,,,Automatic,e-motor,125 kW electric motor,"125 kW electric motor;
94 Ah battery",,,
11969,57,9.0,211,27,I3 (94Ah) with Range Extender,2018,109.0,,36.0,33.0,,Automatic,SI,0.6L,"0.6L I2;
125 kW electric motor",,,
11976,41,1.0,211,27,I3s (94 Ah) ,2018,126.0,99.0,,,,Automatic,e-motor,125 kW electric motor,"125 kW electric motor;
94 Ah battery",,,
11970,57,9.0,211,27,I3s (94Ah) with Range Extender,2018,109.0,,36.0,33.0,,Automatic,SI,0.6L,"0.6L I2;
125 kW electric motor",,,
11941,57,9.0,211,29,X5 xDrive40e,2018,56.0,,23.0,25.0,,Automatic,SI,2.0L,"2.0L I4;
83 kW electric motor",,,
11904,45,9.0,235,27,LaCrosse Hybrid,2018,,,25.0,35.0,,Automatic,SI,2.5L,2.5L I4,,,
12218,41,1.0,410,27,e6,2018,73.0,71.0,,,,Automatic,e-motor,75 kW electric motor,"75 kW electric motor; 
270 Ah battery",,,
11942,57,9.0,231,27,CT6 Plug-In,2018,62.0,,23.0,29.0,,Automatic,SI,2.0L,"2.0L I4;
59 kW & 61 kW electric motor",,,
11841,41,1.0,215,27,Bolt EV,2018,128.0,110.0,,,,,e-motor,150 kW electric motor,"150 kW electric motor;
171 Ah battery",,,
11906,45,9.0,215,25,C15 Silverado 2WD,2018,,,18.0,24.0,,Automatic,SI,5.3L,5.3L V8,,,
11826,35,1.0,215,25,Colorado 2WD,2018,,,22.0,30.0,,Automatic,CI,2.8L,2.8L I4,,,
11827,35,1.0,215,25,Colorado 4WD,2018,,,20.0,28.0,,Automatic,CI,2.8L,2.8L I4,,,
11828,35,1.0,215,25,Colorado ZR2 4WD,2018,,,19.0,22.0,,Automatic,CI,2.8L,2.8L I4,,,
11830,35,1.0,215,27,Cruze,2018,,,30.0,52.0,,Manual,CI,1.6L,1.6L I4,,,
11829,35,1.0,215,27,Cruze,2018,,,31.0,47.0,,Automatic,CI,1.6L,1.6L I4,,,
11831,35,1.0,215,27,Cruze Hatchback,2018,,,30.0,45.0,,Automatic,CI,1.6L,1.6L I4,,,
11832,35,1.0,215,27,Cruze Hatchback,2018,,,29.0,48.0,,Manual,CI,1.6L,1.6L I4,,,
11834,35,1.0,215,29,Equinox AWD,2018,,,28.0,38.0,,Automatic,CI,1.6L,1.6L I4,,,
11833,35,1.0,215,29,Equinox FWD,2018,,,28.0,29.0,,Automatic,CI,1.6L,1.6L I4,,,
12021,11,5.0,215,9,Express 2500,2018,,,,,,Automatic,SI,6.0L,6.0L V8,,,
12030,55,1.0,215,9,Express 2500,2018,,,,,,Automatic,SI,6.0L,6.0L V8,,,
12003,35,1.0,215,9,Express 2500,2018,,,,,,Automatic,CI,2.8L,2.8L I4,,,
12016,3,1.0,215,9,Express 2500,2018,,,,,,Automatic,SI,6.0L,6.0L V8,,,
11856,11,5.0,215,27,Impala,2018,14.0,20.0,18.0,28.0,,Automatic,SI,3.6L,3.6L V6,,,
11907,45,9.0,215,25,K15 Silverado 4WD,2018,,,16.0,21.0,,Automatic,SI,5.3L,5.3L V8,,,
11905,45,9.0,215,27,Malibu Hybrid,2018,,,49.0,43.0,,Automatic,SI,1.8L,1.8L I4,,,
12022,11,5.0,215,25,Silverado 2500 HD,2018,,,,,,Automatic,SI,6.0L,6.0L V8,,,
12005,35,1.0,215,25,Silverado 2500 HD 2WD/4WD,2018,,,,,,Automatic,CI,6.6L,6.6L V8,,,
12015,3,1.0,215,25,Silverado 2500 HD 2WD/4WD,2018,,,,,,Automatic,SI,6.0L,6.0L V8,,,
12029,55,1.0,215,25,Silverado 2500 HD 2WD/4WD,2018,,,,,,Automatic,SI,6.0L,6.0L V8,,,
11857,11,5.0,215,25,Silverado C15 2WD,2018,12.0,17.0,16.0,23.0,,Automatic,SI,5.3L,5.3L V8,,,
11855,11,5.0,215,25,Silverado C15 2WD,2018,12.0,16.0,18.0,24.0,,Automatic,SI,4.3L,4.3L V6,,,
11859,11,5.0,215,25,Silverado K15 4WD,2018,11.0,16.0,16.0,22.0,,Automatic,SI,5.3L,5.3L V8,,,
11858,11,5.0,215,25,Silverado K15 4WD,2018,12.0,15.0,17.0,22.0,,Automatic,SI,4.3L,4.3L V6,,,
11860,11,5.0,215,29,Suburban C1500 2WD,2018,12.0,17.0,16.0,23.0,,Automatic,SI,5.3L,5.3L V8,,,
11861,11,5.0,215,29,Suburban K1500 4WD,2018,11.0,15.0,15.0,22.0,,Automatic,SI,5.3L,5.3L V8,,,
11862,11,5.0,215,29,Tahoe C1500 2WD,2018,12.0,17.0,16.0,23.0,,Automatic,SI,5.3L,5.3L V8,,,
11863,11,5.0,215,29,Tahoe K1500 4WD,2018,11.0,16.0,16.0,22.0,,Automatic,SI,5.3L,5.3L V8,,,
11943,57,9.0,215,27,Volt,2018,106.0,,43.0,42.0,,Automatic,SI,1.5L,"1.5L I4;
48 kW & 87 kW electric motor",,,
11864,11,5.0,223,27,300,2018,14.0,22.0,19.0,30.0,,Automatic,SI,3.6L,3.6L V6,,,
11865,11,5.0,223,27,300 AWD,2018,13.0,20.0,18.0,27.0,,Automatic,SI,3.6L,3.6L V6,,,
11944,57,9.0,223,9,Pacifica PHEV,2018,84.0,,32.0,33.0,,Automatic,SI,3.6L,"3.6L V6;
89 kW electric motor",,,
11867,11,5.0,225,27,Charger,2018,14.0,22.0,19.0,30.0,,Automatic,SI,3.6L,3.6L V6,,,
11868,11,5.0,225,27,Charger AWD,2018,13.0,20.0,18.0,27.0,,Automatic,SI,3.6L,3.6L V6,,,
11866,11,5.0,225,9,Grand Caravan,2018,12.0,18.0,17.0,25.0,,Automatic,SI,3.6L,3.6L V6,,,
11869,11,5.0,225,29,Journey,2018,12.0,18.0,17.0,25.0,,Automatic,SI,3.6L,3.6L V6,,,
11990,41,1.0,379,27,500e,2018,121.0,103.0,,,,Automatic,e-motor,82 kW electric motor,"82 kW electric motor;
63 Ah battery",,,
11908,45,9.0,219,27,C-MAX Hybrid FWD,2018,,,42.0,38.0,,,SI,2.0L,2.0L I4,,,
11876,11,5.0,219,29,Escape FWD FFV,2018,15.0,22.0,21.0,29.0,,Automatic,SI,2.5L,2.5L I4,,,
11882,11,5.0,219,29,Explorer AWD FFV,2018,12.0,16.0,16.0,22.0,,Automatic,SI,3.5L,3.5L V6,,,
11957,55,1.0,219,25,F-150,2018,,,,,,Automatic,SI,5.0L,5.0L V8,,,
11854,3,1.0,219,25,F-150,2018,,,,,,Automatic,SI,5.0L,5.0L V8,,,
11996,57,9.0,219,25,F-150,2018,,,,,,,,"2.7L, 3.3L","2.7L V6, 3.3L V6;
XL Hybrids drive system",,,
